Portfolio Name,Scheme Code,ISIN,Scheme Name,Transaction Date,Transaction Type,Transaction Amount,Transaction Charges,Transaction Units,Transaction NAV,NAV,Date
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2021-04-29,Investment (SIP),5000,0.25,62.203,80.378,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2021-05-31,Investment (SIP),5000,0.25,58.9663,84.79,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2021-06-30,Investment (SIP),5000,0.25,56.994,87.724,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2021-07-28,Investment (SIP),5000,0.25,55.613,89.903,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2021-08-30,Investment (SIP),5000,0.25,53.131,94.103,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2021-09-28,Investment (SIP),5000,0.25,51.189,97.673,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2021-10-28,Investment (SIP),5000,0.25,50.464,99.075,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2021-11-29,Investment (SIP),5000,0.25,52.41,95.397,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2021-12-28,Investment (SIP),5000,0.25,51.381,97.308,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2022-01-28,Investment (SIP),5000,0.25,51.763,96.59,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2022-02-28,Investment (SIP),5000,0.25,54.027,92.542,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2022-03-28,Investment (SIP),5000,0.25,53.6,93.279,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2022-04-28,Investment (SIP),5000,0.25,52.713,94.848,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2022-05-30,Investment (SIP),5000,0.25,55.056,90.812,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2022-06-28,Investment (SIP),5000,0.25,57.575,86.839,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2022-07-28,Investment (SIP),5000,0.25,53.732,93.049,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2022-08-29,Investment (SIP),5000,0.25,52.699,94.874,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2022-09-29,Investment (SIP),5000,0.25,54.115,92.391,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2022-10-28,Investment (SIP),5000,0.25,52.526,95.187,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2022-11-28,Investment (SIP),5000,0.25,50.599,98.811,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2022-12-28,Investment (SIP),5000,0.25,51.778,96.562,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2023-01-30,Investment (SIP),5000,0.25,53.176,94.023,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2023-02-28,Investment (SIP),5000,0.25,53.786,92.957,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2023-03-29,Investment (SIP),5000,0.25,54.773,91.282,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2023-05-02,Investment (SIP),5000,0.25,51.733,96.646,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2023-05-29,Investment (SIP),5000,0.25,50.456,99.092,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2023-06-30,Investment (SIP),5000,0.25,47.866,104.452,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2023-07-28,Investment (SIP),5000,0.25,46.062,108.545,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2023-08-28,Investment (SIP),5000,0.25,45.457,109.988,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2023-09-29,Investment (SIP),5000,0.25,44.277,112.92,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2023-10-30,Investment (SIP),5000,0.25,45.812,109.136,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2023-11-28,Investment (SIP),5000,0.25,43.461,115.039,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2023-12-29,Investment (SIP),5000,0.25,39.946,125.163,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2024-01-29,Investment (SIP),5000,0.25,39.478,126.646,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2024-02-28,Investment (SIP),5000,0.25,38.738,129.066,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2024-03-28,Investment (SIP),5000,0.25,38.788,128.898,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2024-04-29,Investment (SIP),5000,0.25,37.319,133.972,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2024-05-28,Investment (SIP),5000,0.25,36.43,137.242,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2024-06-28,Investment (SIP),5000,0.25,34.394,145.365,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2024-07-29,Investment (SIP),5000,0.25,32.998,151.519,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2024-08-28,Investment (SIP),5000,0.25,32.674,153.02,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2024-09-30,Investment (SIP),5000,0.25,32.121,155.655,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2024-10-28,Investment (SIP),5000,0.25,34.457,145.1,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2024-11-28,Investment (SIP),5000,0.25,34.308,145.731,154.526,2026-06-25
SIP,112932,INF769K01101/-,Mirae Asset Large & Midcap Fund - Regular Plan - Growth,2024-12-30,Investment (SIP),5000,0.25,34.632,144.367,154.526,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2018-06-11,Investment (SIP),5000,0,92.3772,54.1259,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2018-07-10,Investment (SIP),5000,0,96.5454,51.7891,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2018-08-10,Investment (SIP),5000,0,90.6086,55.1824,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2018-09-10,Investment (SIP),5000,0,90.2728,55.3877,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2018-10-10,Investment (SIP),5000,0,103.038,48.5259,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2018-11-12,Investment (SIP),5000,0,101.234,49.3906,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2018-12-10,Investment (SIP),5000,0,104.015,48.0701,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2019-01-10,Investment (SIP),5000,0,100.326,49.8373,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2019-02-11,Investment (SIP),5000,0,106.636,46.8886,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2019-03-11,Investment (SIP),5000,0,97.7678,51.1416,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2019-04-10,Investment (SIP),5000,0,96.295,51.9238,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2019-05-10,Investment (SIP),5000,0,99.8534,50.0734,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2019-06-10,Investment (SIP),0,0,0,0,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2019-07-10,Investment (SIP),0,0,0,0,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2019-08-13,Investment (SIP),0,0,0,0,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2019-09-11,Investment (SIP),0,0,0,0,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2019-10-10,Investment (SIP),0,0,0,0,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2019-11-11,Investment (SIP),5000,0,93.5294,53.4591,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2019-12-10,Investment (SIP),5000,0,95.0643,52.596,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2020-01-10,Investment (SIP),5000,0,91.7896,54.4724,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2020-02-10,Investment (SIP),5000,0,87.4348,57.1855,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2020-03-11,Investment (SIP),5000,0,95.6197,52.2905,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2020-04-13,Investment (SIP),5000,0,116.956,42.7513,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2020-05-11,Investment (SIP),5000,0,115.69,43.2189,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2020-06-10,Investment (SIP),5000,0,105.73,47.2904,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2020-07-10,Investment (SIP),5000,0.02,99.0566,50.476,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2020-08-10,Investment (SIP),5000,0.25,92.7599,53.8999,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2020-09-10,Investment (SIP),5000,0.25,86.5534,57.7649,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2020-10-12,Investment (SIP),5000,0.25,86.933,57.5127,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2020-11-10,Investment (SIP),5000,0.25,82.1085,60.892,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2020-12-10,Investment (SIP),5000,0.25,71.8768,69.56,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2021-01-11,Investment (SIP),5000,0.25,66.6226,75.0458,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2021-02-10,Investment (SIP),5000,0.25,65.6499,76.1578,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2021-03-15,Investment (SIP),5000,0.25,61.8451,80.8431,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2021-04-15,Investment (SIP),5000,0.25,62.9481,79.4265,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2021-05-12,Investment (SIP),5000,0.25,59.081,84.6253,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2021-06-10,Investment (SIP),5000,0.25,54.962,90.9682,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2021-06-11,Investment (SIP),5000,0.25,55.035,90.8463,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2021-07-12,Investment (SIP),5000,0.25,52.828,94.6428,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2021-07-12,Investment (SIP),5000,0.25,52.828,94.6428,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2021-08-10,Investment (SIP),5000,0.25,53.577,93.3198,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2021-08-10,Investment (SIP),5000,0.25,53.577,93.3198,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2021-09-13,Investment (SIP),5000,0.25,50.844,98.3349,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2021-09-13,Investment (SIP),5000,0.25,50.844,98.3349,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2021-10-11,Investment (SIP),5000,0.25,47.886,104.409,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2021-10-12,Investment (SIP),5000,0.25,47.848,104.492,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2021-11-10,Investment (SIP),5000,0.25,46.797,106.84,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2021-11-10,Investment (SIP),5000,0.25,46.797,106.84,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2021-12-10,Investment (SIP),5000,0.25,47.184,105.963,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2021-12-10,Investment (SIP),5000,0.25,47.184,105.963,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2022-01-10,Investment (SIP),5000,0.25,46.34,107.893,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2022-01-10,Investment (SIP),5000,0.25,46.34,107.893,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2022-02-10,Investment (SIP),5000,0.25,47.535,105.181,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2022-02-10,Investment (SIP),5000,0.25,47.535,105.181,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2022-03-10,Investment (SIP),5000,0.25,50.403,99.1954,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2022-03-10,Investment (SIP),5000,0.25,50.403,99.1954,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2022-04-11,Investment (SIP),5000,0.25,46.674,107.121,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2022-04-11,Investment (SIP),5000,0.25,46.674,107.121,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2022-05-10,Investment (SIP),5000,0.25,50.602,98.8058,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2022-05-10,Investment (SIP),5000,0.25,50.602,98.8058,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2022-06-13,Investment (SIP),5000,0.25,51.318,97.4266,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2022-06-13,Investment (SIP),5000,0.25,51.318,97.4266,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2022-07-11,Investment (SIP),5000,0.25,49.883,100.23,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2022-07-11,Investment (SIP),5000,0.25,49.883,100.23,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2022-08-10,Investment (SIP),5000,0.25,45.66,109.499,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2022-08-10,Investment (SIP),5000,0.25,45.66,109.499,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2022-09-12,Investment (SIP),5000,0.25,42.4,117.919,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2022-09-12,Investment (SIP),5000,0.25,42.4,117.919,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2022-10-10,Investment (SIP),5000,0.25,43.419,115.15,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2022-10-10,Investment (SIP),5000,0.25,43.419,115.15,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2022-11-10,Investment (SIP),5000,0.25,43.65,114.542,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2022-11-10,Investment (SIP),5000,0.25,43.65,114.542,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2022-12-12,Investment (SIP),5000,0.25,42.72,117.036,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2022-12-12,Investment (SIP),5000,0.25,42.72,117.036,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2023-01-10,Investment (SIP),5000,0.25,44.398,112.611,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2023-01-10,Investment (SIP),5000,0.25,44.398,112.611,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2023-02-10,Investment (SIP),5000,0.25,44.665,111.94,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2023-02-10,Investment (SIP),5000,0.25,44.665,111.94,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2023-03-10,Investment (SIP),5000,0.25,45.048,110.986,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2023-03-10,Investment (SIP),5000,0.25,45.048,110.986,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2023-04-11,Investment (SIP),5000,0.25,45.454,109.995,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2023-04-11,Investment (SIP),5000,0.25,45.454,109.995,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2023-05-10,Investment (SIP),5000,0.25,43.305,115.455,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2023-05-10,Investment (SIP),5000,0.25,43.305,115.455,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2023-06-13,Investment (SIP),5000,0.25,41.268,121.154,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2023-06-13,Investment (SIP),5000,0.25,41.268,121.154,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2023-07-11,Investment (SIP),5000,0.25,40.142,124.551,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2023-07-11,Investment (SIP),5000,0.25,40.142,124.551,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2023-08-11,Investment (SIP),5000,0.25,38.607,129.505,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2023-08-11,Investment (SIP),5000,0.25,38.607,129.505,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2023-09-11,Investment (SIP),5000,0.25,36.296,137.749,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2023-09-11,Investment (SIP),5000,0.25,36.296,137.749,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2023-10-10,Investment (SIP),5000,0.25,37.32,133.968,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2023-10-10,Investment (SIP),5000,0.25,37.32,133.968,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2023-11-10,Investment (SIP),5000,0.25,37.421,133.61,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2023-11-10,Investment (SIP),5000,0.25,37.421,133.61,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2023-12-12,Investment (SIP),5000,0.25,35.371,141.35,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2023-12-12,Investment (SIP),5000,0.25,35.371,141.35,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2024-01-10,Investment (SIP),5000,0.25,34.677,144.179,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2024-01-10,Investment (SIP),5000,0.25,34.677,144.179,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2024-02-12,Investment (SIP),5000,0.25,34.16,146.361,176.841,2026-06-25
SIP,125494,INF200K01T28/-,SBI Small Cap Fund - Regular Plan - Growth,2024-02-12,Investment (SIP),5000,0.25,34.16,146.361,176.841,2026-06-25
